ticker,company_name,exchange,country,priority
EQR,Equity Residential Common Shares of Beneficial Interest,N,US,9000
EQS,"Equus Total Return, Inc. Common Stock",N,US,9000
EQT,EQT Corporation Common Stock,N,US,9000
EQX,Equinox Gold Corp. Common Shares,A,US,9000
ERAS,"Erasca, Inc. - Common Stock",NASDAQ,US,9000
ERC,Allspring Multi-Sector Income Fund Common Stock,A,US,9000
ERH,Allspring Utilities and High Income Fund Common Shares,A,US,9000
ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,NASDAQ,US,9000
ERIE,Erie Indemnity Company - Class A Common Stock,NASDAQ,US,9000
ERII,"Energy Recovery, Inc. - Common Stock",NASDAQ,US,9000
ERNA,Ernexa Therapeutics Inc. - Common Stock,NASDAQ,US,9000
ERNAW,Ernexa Therapeutics Inc. - Warrants,NASDAQ,US,9000
ERO,Ero Copper Corp. Common Shares,N,US,9000
EROC,"ERock, Inc. Class A Common Stock",N,US,9000
EROK,"EagleRock Land, LLC Class A shares representing limited liability company interests",N,US,9000
ES,Eversource Energy (D/B/A) Common Stock,N,US,9000
ESAB,ESAB Corporation Common Stock,N,US,9000
ESBA,"Empire State Realty OP, L.P. Series ES Operating Partnership Units Representing Limited Partnership Interests",P,US,9000
ESCA,"Escalade, Incorporated - Common Stock",NASDAQ,US,9000
ESE,ESCO Technologies Inc. Common Stock,N,US,9000
ESEA,Euroseas Ltd. - Common Stock,NASDAQ,US,9000
ESI,Element Solutions Inc. Common Stock,N,US,9000
ESLA,"Estrella Immunopharma, Inc. - Common Stock",NASDAQ,US,9000
ESLAW,"Estrella Immunopharma, Inc. - Warrant",NASDAQ,US,9000
ESLT,Elbit Systems Ltd. - Ordinary Shares,NASDAQ,US,9000
ESNT,Essent Group Ltd. Common Shares,N,US,9000
ESOA,Energy Services of America Corporation - Common Stock,NASDAQ,US,9000
ESP,Espey Mfg. & Electronics Corp. Common Stock,A,US,9000
ESPR,"Esperion Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
ESQ,"Esquire Financial Holdings, Inc. - Common Stock",NASDAQ,US,9000
ESRT,"Empire State Realty Trust, Inc. Class A Common Stock",N,US,9000
ESS,"Essex Property Trust, Inc. Common Stock",N,US,9000
ESTA,Establishment Labs Holdings Inc. - Common Shares,NASDAQ,US,9000
ESTC,Elastic N.V. Ordinary Shares,N,US,9000
ET,Energy Transfer LP Common Units ,N,US,9000
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,N,US,9000
ETD,Ethan Allen Interiors Inc. Common Stock,N,US,9000
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,N,US,9000
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,N,US,9000
ETN,"Eaton Corporation, PLC Ordinary Shares",N,US,9000
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,N,US,9000
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",NASDAQ,US,9000
ETOR,eToro Group Ltd. - Class A Common Shares,NASDAQ,US,9000
ETR,Entergy Corporation Common Stock,N,US,9000
ETS,Elite Express Holding Inc. - Class A Common Stock,NASDAQ,US,9000
ETSS,Energy Transition Special Opportunities Class A Ordinary Shares,N,US,9000
ETSS.U,"Energy Transition Special Opportunities Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",N,US,9000
ETSS.W,"Energy Transition Special Opportunities Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",N,US,9000
ETSY,"Etsy, Inc. Common Stock",N,US,9000
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,N,US,9000
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,N,US,9000
ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,N,US,9000
ETY,"Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,",N,US,9000
EU,enCore Energy Corp. - Common Stock,NASDAQ,US,9000
EUDA,Euda Health Holdings Limited - Ordinary Shares,NASDAQ,US,9000
EUDAW,Euda Health Holdings Limited - Warrant,NASDAQ,US,9000
EURK,Eureka Acquisition Corp - Class A Ordinary Share,NASDAQ,US,9000
EURKR,Eureka Acquisition Corp - Right,NASDAQ,US,9000
EURKU,Eureka Acquisition Corp - Unit,NASDAQ,US,9000
EVAC,EQV Ventures Acquisition Corp. II Class A Ordinary Shares,N,US,9000
EVAC.U,"EQV Ventures Acquisition Corp. II Units, each unit consists of one Class A ordinary share and one-third of one redeemable warrant",N,US,9000
EVAC.W,"EQV Ventures Acquisition Corp. II Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",N,US,9000
EVAX,Evaxion A/S - American Depositary Share,NASDAQ,US,9000
EVC,Entravision Communications Corporation Common Stock,N,US,9000
EVCM,EverCommerce Inc. - Common Stock,NASDAQ,US,9000
EVER,"EverQuote, Inc. - Class A Common Stock",NASDAQ,US,9000
EVEX,"Eve Holding, Inc. Common Stock",N,US,9000
EVEX.W,"Eve Holding, Inc. Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",N,US,9000
EVF,Eaton Vance Senior Income Trust Common Stock,N,US,9000
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,N,US,9000
EVGN,Evogene Ltd. - Ordinary Shares,NASDAQ,US,9000
EVGO,EVgo Inc. - Common Stock,NASDAQ,US,9000
EVGOW,"EVgo Inc. - Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50",NASDAQ,US,9000
EVH,"Evolent Health, Inc Class A Common Stock",N,US,9000
EVI,"EVI Industries, Inc.  Common Stock",A,US,9000
EVLV,"Evolv Technologies Holdings, Inc. - Class A Common Stock",NASDAQ,US,9000
EVLVW,"Evolv Technologies Holdings, Inc. - Warrant",NASDAQ,US,9000
EVMN,"Evommune, Inc. Common Stock",N,US,9000
EVN,Eaton Vance Municipal Income Trust Common Stock,N,US,9000
EVO,Evotec SE - American Depositary Shares each representing 1/2 of one ordinary share,NASDAQ,US,9000
EVOX,Evolution Global Acquisition Corp - Class A Ordinary Shares,NASDAQ,US,9000
EVOXU,Evolution Global Acquisition Corp - Units,NASDAQ,US,9000
EVOXW,Evolution Global Acquisition Corp - Warrants,NASDAQ,US,9000
EVR,Evercore Inc. Class A Common Stock,N,US,9000
EVRG,"Evergy, Inc. - Common Stock",NASDAQ,US,9000
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,N,US,9000
EVTC,"Evertec, Inc. Common Stock",N,US,9000
EVTL,Vertical Aerospace Ltd. Ordinary Shares,N,US,9000
EVTV,"Envirotech Vehicles, Inc. - Common stock",NASDAQ,US,9000
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,A,US,9000
EW,Edwards Lifesciences Corporation Common Stock,N,US,9000
EWBC,"East West Bancorp, Inc. - Common Stock",NASDAQ,US,9000
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
EXC,Exelon Corporation - Common Stock,NASDAQ,US,9000
EXE,Expand Energy Corporation - Common Stock,NASDAQ,US,9000
EXEL,"Exelixis, Inc. - Common Stock",NASDAQ,US,9000
EXFY,"Expensify, Inc. - Class A Common Stock",NASDAQ,US,9000
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,N,US,9000
EXK,Endeavour Silver Corporation Ordinary Shares (Canada),N,US,9000
EXLS,"ExlService Holdings, Inc. - Common Stock",NASDAQ,US,9000
EXOD,"Exodus Movement, Inc. Class A Common Stock",A,US,9000
EXOZ,eXoZymes Inc. - Common Stock,NASDAQ,US,9000
EXP,Eagle Materials Inc Common Stock,N,US,9000
EXPD,"Expeditors International of Washington, Inc. Common Stock",N,US,9000
EXPE,"Expedia Group, Inc. - Common Stock",NASDAQ,US,9000
EXPO,"Exponent, Inc. - Common Stock",NASDAQ,US,9000
EXR,Extra Space Storage Inc Common Stock,N,US,9000
EXTR,"Extreme Networks, Inc. - Common Stock",NASDAQ,US,9000
EXYN,"Exyn Technologies, Inc. - Common Stock",NASDAQ,US,9000
EXYNW,"Exyn Technologies, Inc. - Warrant",NASDAQ,US,9000
EYE,"National Vision Holdings, Inc. - Common Stock",NASDAQ,US,9000
EYPT,"EyePoint, Inc. - Common Stock",NASDAQ,US,9000
EZGO,EZGO Technologies Ltd. - Ordinary Shares,NASDAQ,US,9000
EZPW,"EZCORP, Inc. - Class A Non-Voting Common Stock",NASDAQ,US,9000
EZRA,"Reliance Global Group, Inc. - Common Stock",NASDAQ,US,9000
FA,First Advantage Corporation - Common Stock,NASDAQ,US,9000
FABC,"Fabric.AI, Inc. - Common Stock",NASDAQ,US,9000
FAC,Factorial Energy Inc. - Class A Common Stock,NASDAQ,US,9000
FACT,FACT II Acquisition Corp. - Class A Ordinary Shares,NASDAQ,US,9000
FACTU,FACT II Acquisition Corp. - Unit,NASDAQ,US,9000
FACTW,FACT II Acquisition Corp. - Warrant,NASDAQ,US,9000
FACWW,Factorial Energy Inc. - Warrant,NASDAQ,US,9000
FAF,First American Corporation (New) Common Stock,N,US,9000
FAMI,"Farmmi, Inc. - Class A Ordinary Shares",NASDAQ,US,9000
FANG,"Diamondback Energy, Inc. - Common Stock",NASDAQ,US,9000
FAST,Fastenal Company - Common Stock,NASDAQ,US,9000
FATE,"Fate Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
FATN,"FatPipe, Inc. - common stock",NASDAQ,US,9000
FAX,"abrdn Asia-Pacific Income Fund, Inc. Common Stock",A,US,9000
FBGL,FBS Global Limited - Ordinary Shares,NASDAQ,US,9000
FBIN,"Fortune Brands Innovations, Inc. Common Stock",N,US,9000
FBIO,"Fortress Biotech, Inc. - Common Stock",NASDAQ,US,9000
FBIOP,"Fortress Biotech, Inc. - 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",NASDAQ,US,9000
FBIZ,"First Business Financial Services, Inc. - Common Stock",NASDAQ,US,9000
FBK,FB Financial Corporation Common Stock,N,US,9000
FBLA,"FB Bancorp, Inc. - Common Stock",NASDAQ,US,9000
FBLG,"FibroBiologics, Inc. - Common Stock",NASDAQ,US,9000
FBNC,First Bancorp - Common Stock,NASDAQ,US,9000
FBP,First BanCorp. New Common Stock,N,US,9000
FBRT,"Franklin BSP Realty Trust, Inc. Common Stock",N,US,9000
FBRX,"Forte Biosciences, Inc.  - Common Stock",NASDAQ,US,9000
FBYD,"Falcon's Beyond Global, Inc. - Class A Common Stock",NASDAQ,US,9000
FBYDP,"Falcon's Beyond Global, Inc. - 11% Series B Cumulative Convertible Preferred Stock",NASDAQ,US,9000
FBYDW,"Falcon's Beyond Global, Inc. - Warrants",NASDAQ,US,9000
FC,Franklin Covey Company Common Stock,N,US,9000
FCAP,"First Capital, Inc. - Common Stock",NASDAQ,US,9000
FCBC,"First Community Bankshares, Inc. - Common Stock",NASDAQ,US,9000
FCCO,First Community Corporation - Common Stock,NASDAQ,US,9000
FCEL,"FuelCell Energy, Inc. - Common Stock",NASDAQ,US,9000
FCF,First Commonwealth Financial Corporation Common Stock,N,US,9000
FCFS,"FirstCash Holdings, Inc. - Common Stock",NASDAQ,US,9000
FCHL,Fitness Champs Holdings Limited - Ordinary Shares,NASDAQ,US,9000
FCN,"FTI Consulting, Inc. Common Stock",N,US,9000
FCNCA,"First Citizens BancShares, Inc. - Class A Common Stock",NASDAQ,US,9000
FCNCN,"First Citizens BancShares, Inc. - Depositary Shares, each representing a 1/40th interest in a share of 6.625% Non-Cumulative Perpetual Preferred Stock, Series E",NASDAQ,US,9000
FCNCO,"First Citizens BancShares, Inc. - 5.625% Non-Cumulative Perpetual Preferred Stock, Series C",NASDAQ,US,9000
FCNCP,"First Citizens BancShares, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 5.375% Non-Cumulative Perpetual Preferred Stock, Series A",NASDAQ,US,9000
FCPT,"Four Corners Property Trust, Inc. Common Stock",N,US,9000
FCRS,FutureCrest Acquisition Corp. Class A Ordinary Shares,N,US,9000
FCRS.U,"FutureCrest Acquisition Corp. Units, each consisting of one Class A ordinary share and one-quarter of one redeemable warrant",N,US,9000
FCRS.W,"FutureCrest Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",N,US,9000
FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,N,US,9000
FCUV,Focus Universal Inc. - Common Stock,NASDAQ,US,9000
FDBC,"Fidelity D & D Bancorp, Inc. - Common Stock",NASDAQ,US,9000
FDMT,"4D Molecular Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
FDP,Del Monte Corporation Ordinary Shares,N,US,9000
FDS,FactSet Research Systems Inc. Common Stock,N,US,9000
FDSB,"Fifth District Bancorp, Inc. - Common Stock",NASDAQ,US,9000
FDUS,Fidus Investment Corporation - Closed End Fund,NASDAQ,US,9000
FDX,FedEx Corporation Common Stock,N,US,9000
FDXF,"FedEx Freight Holding Company, Inc. Common Stock",N,US,9000
FE,FirstEnergy Corp. Common Stock,N,US,9000
FEAM,"5E Advanced Materials, Inc. - Common Stock",NASDAQ,US,9000
FEBO,Fenbo Holdings Limited - Class A Ordinary Shares,NASDAQ,US,9000
FEDU,"Four Seasons Education (Cayman) Inc. American Depositary Shares, each ADS representing 10 ordinary shares",N,US,9000
FEED,"ENvue Medical, Inc. - Common Stock",NASDAQ,US,9000
FEIM,"Frequency Electronics, Inc. - Common Stock",NASDAQ,US,9000
FELE,"Franklin Electric Co., Inc. - Common Stock",NASDAQ,US,9000
FEMY,Femasys Inc. - Common Stock,NASDAQ,US,9000
FENC,Fennec Pharmaceuticals Inc. - Common Stock,NASDAQ,US,9000
FENG,"Phoenix New Media Limited American Depositary Shares, each representing 48 Class A ordinary shares.",N,US,9000
FER,Ferrovial N.V. - Ordinary Shares,NASDAQ,US,9000
FERA,Fifth Era Acquisition Corp I - Class A Ordinary Shares,NASDAQ,US,9000
FERAR,Fifth Era Acquisition Corp I - Rights,NASDAQ,US,9000
FERAU,Fifth Era Acquisition Corp I - Units,NASDAQ,US,9000
FERG,Ferguson Enterprises Inc. Common Stock,N,US,9000
FET,"Forum Energy Technologies, Inc. Common Stock",N,US,9000
FF,FutureFuel Corp.  Common shares,N,US,9000
FFA,First Trust Enhanced Equity Income Fund Common Shares of Beneficial Interest,N,US,9000
FFAI,Faraday Future Intelligent Electric Inc. - Class A Common Stock,NASDAQ,US,9000
FFAIW,Faraday Future Intelligent Electric Inc. - Warrant,NASDAQ,US,9000
FFBC,First Financial Bancorp. - Common Stock,NASDAQ,US,9000
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,N,US,9000
FFIN,"First Financial Bankshares, Inc. - Common Stock",NASDAQ,US,9000
FFIV,"F5, Inc. - Common Stock",NASDAQ,US,9000
FG,"F&G Annuities & Life, Inc. Common Stock",N,US,9000
FGBI,"First Guaranty Bancshares, Inc. - Common Stock",NASDAQ,US,9000
FGBIP,"First Guaranty Bancshares, Inc. - 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock",NASDAQ,US,9000
FGI,FGI Industries Ltd. - Ordinary Shares,NASDAQ,US,9000
FGII,FG Imperii Acquisition Corp. - Class A Ordinary Shares,NASDAQ,US,9000
FGIIU,FG Imperii Acquisition Corp. - Units,NASDAQ,US,9000
FGIIW,FG Imperii Acquisition Corp. - Warrants,NASDAQ,US,9000
FGIWW,FGI Industries Ltd. - warrant,NASDAQ,US,9000
FGL,Founder Group Limited - Class A Ordinary Shares,NASDAQ,US,9000
FGMC,FG Merger II Corp. - Common stock,NASDAQ,US,9000
FGMCR,FG Merger II Corp. - Rights,NASDAQ,US,9000
FGMCU,FG Merger II Corp. - Unit,NASDAQ,US,9000
FGN,"F&G Annuities & Life, Inc. 7.950% Senior Notes due 2053",N,US,9000
FGNX,FG Nexus Inc. - Common Stock,NASDAQ,US,9000
FGNXP,FG Nexus Inc. - 8.00% Cumulative Series A Preferred Stock,NASDAQ,US,9000
FGSN,"F&G Annuities & Life, Inc. 7.300% Junior Subordinated Notes due 2065",N,US,9000
FHB,"First Hawaiian, Inc. - Common Stock",NASDAQ,US,9000
FHI,"Federated Hermes, Inc. Common Stock",N,US,9000
FHN,First Horizon Corporation Common Stock,N,US,9000
FHTX,Foghorn Therapeutics Inc. - Common Stock,NASDAQ,US,9000
FIBK,"First Interstate BancSystem, Inc. - Common Stock",NASDAQ,US,9000
FICO,Fair Isaac Corporation Common Stock,N,US,9000
FIEE,"FiEE, Inc - Common Stock",NASDAQ,US,9000
FIG,"Figma, Inc. Class A Common Stock",N,US,9000
FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",NASDAQ,US,9000
FIGS,"FIGS, Inc. Class A Common Stock",N,US,9000
FIGX,FIGX Capital Acquisition Corp. - Class A ordinary share,NASDAQ,US,9000
FIGXU,FIGX Capital Acquisition Corp. - Units,NASDAQ,US,9000
FIGXW,FIGX Capital Acquisition Corp. - one-half of one redeemable warrant.,NASDAQ,US,9000
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,N,US,9000
FINV,FinVolution Group American Depositary Shares,N,US,9000
FINW,FinWise Bancorp - Common Stock,NASDAQ,US,9000
FIP,FTAI Infrastructure Inc. - Common Stock,NASDAQ,US,9000
FISI,"Financial Institutions, Inc. - Common Stock",NASDAQ,US,9000
FISK,"Empire State Realty OP, L.P. Series 250 Operating Partnership Units Representing Limited Partnership Interests",P,US,9000
FISV,"Fiserv, Inc. - Common Stock",NASDAQ,US,9000
FITB,Fifth Third Bancorp Common Stock,N,US,9000
FIVE,"Five Below, Inc. - Common Stock",NASDAQ,US,9000
FIVN,"Five9, Inc. - Common Stock",NASDAQ,US,9000
FIX,"Comfort Systems USA, Inc. Common Stock",N,US,9000
FIZZ,National Beverage Corp. - Common Stock,NASDAQ,US,9000
FJET,"Starfighters Space, Inc. Common Stock",A,US,9000
FKWL,Franklin Wireless Corp. - common stock,NASDAQ,US,9000
FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,N,US,9000
FLD,"Fold Holdings, Inc. - Class A Common Stock",NASDAQ,US,9000
FLDDW,"Fold Holdings, Inc. - Warrant",NASDAQ,US,9000
FLEX,Flex Ltd. - Ordinary Shares,NASDAQ,US,9000
FLG,"Flagstar Bank, N.A. Common Stock",N,US,9000
FLGT,"Fulgent Genetics, Inc. - Common Stock",NASDAQ,US,9000
FLL,"Full House Resorts, Inc. - Common Stock",NASDAQ,US,9000
FLNA,"Filana Therapeutics, Inc. - Common Stock",NASDAQ,US,9000
FLNC,"Fluence Energy, Inc. - Class A Common Stock",NASDAQ,US,9000
FLNG,FLEX LNG Ltd. Ordinary Shares,N,US,9000
FLNT,"Fluent, Inc. - Common Stock",NASDAQ,US,9000
FLO,"Flowers Foods, Inc. Common Stock",N,US,9000
FLOC,Flowco Holdings Inc. Class A Common Stock,N,US,9000
FLR,Fluor Corporation Common Stock,N,US,9000
FLS,Flowserve Corporation Common Stock,N,US,9000
FLUT,Flutter Entertainment plc Ordinary Shares,N,US,9000
FLUX,"Flux Power Holdings, Inc. - Common Stock",NASDAQ,US,9000
FLWS,"1-800-FLOWERS.COM, Inc. - Class A Common Stock",NASDAQ,US,9000
FLX,BingEx Limited - American Depositary Shares,NASDAQ,US,9000
FLXS,"Flexsteel Industries, Inc. - Common Stock",NASDAQ,US,9000
FLY,Firefly Aerospace Inc. - Common Stock,NASDAQ,US,9000
FLYE,"Fly-E Group, Inc. - Common Stock",NASDAQ,US,9000
FLYW,Flywire Corporation - Voting Common Stock,NASDAQ,US,9000
FLYX,"flyExclusive, Inc. Class A Common Stock",A,US,9000
FLYX.W,"flyExclusive, Inc. Redeemable warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50 per share",A,US,9000
FLZH,"Flash Sports & Media Holdings, Inc. - Common Stock",NASDAQ,US,9000
FMAC,Future Money Acquisition Corporation - Ordinary Shares,NASDAQ,US,9000
FMACR,Future Money Acquisition Corporation - Rights,NASDAQ,US,9000
FMACU,Future Money Acquisition Corporation - Units,NASDAQ,US,9000
FMAO,"Farmers & Merchants Bancorp, Inc. - Common Stock",NASDAQ,US,9000
FMBH,"First Mid Bancshares, Inc. - Common Stock",NASDAQ,US,9000
FMC,FMC Corporation Common Stock,N,US,9000
FMFC,Kandal M Venture Limited - Class A ordinary Shares,NASDAQ,US,9000
FMN,Federated Hermes Premier Municipal Income Fund,N,US,9000
FMNB,Farmers National Banc Corp. - Common Stock,NASDAQ,US,9000
FMS,Fresenius Medical Care AG American Depositary Shares (Each representing 1/2 of an Ordinary Share),N,US,9000
FMST,Foremost Clean Energy Ltd. - Common Shares,NASDAQ,US,9000
FMSTW,Foremost Clean Energy Ltd. - Warrant,NASDAQ,US,9000
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,N,US,9000
FMY,First Trust Mortgage Income Fund Common Shares of Beneficial Interest,N,US,9000
FN,Fabrinet Ordinary Shares,N,US,9000
FNB,F.N.B. Corporation Common Stock,N,US,9000
FND,"Floor & Decor Holdings, Inc. Common Stock",N,US,9000
FNF,"Fidelity National Financial, Inc. Common Stock",N,US,9000
FNGD,"MicroSectors FANG  Index -3X Inverse Leveraged ETNs due January 8, 2038",P,US,9000
FNGO,"MicroSectors FANG  Index 2X Leveraged ETNs due January 8, 2038",P,US,9000
FNGR,"FingerMotion, Inc. - common stock",NASDAQ,US,9000
FNKO,"Funko, Inc. - Class A Common Stock",NASDAQ,US,9000
FNLC,"First Bancorp, Inc (ME) - Common Stock",NASDAQ,US,9000
FNRN,First Northern Community Bancorp - Common stock,NASDAQ,US,9000
FNUC,Frontier Nuclear and Minerals Inc. - Common Shares,NASDAQ,US,9000
FNV,Franco-Nevada Corporation,N,US,9000
FNWB,First Northwest Bancorp - Common Stock,NASDAQ,US,9000
FNWD,Finward Bancorp - common stock,NASDAQ,US,9000
FOA,Finance of America Companies Inc. Class A Common Stock,N,US,9000
FOCL,"EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share",NASDAQ,US,9000
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc. Common Stock",N,US,9000
FOFO,"Hang Feng Technology Innovation Co., Ltd. - Ordinary Shares",NASDAQ,US,9000
FOR,Forestar Group Inc Common Stock ,N,US,9000
FORM,"FormFactor, Inc. - Common Stock",NASDAQ,US,9000
FORR,"Forrester Research, Inc. - Common Stock",NASDAQ,US,9000
FORTY,Formula Systems (1985) Ltd. - American Depositary Shares,NASDAQ,US,9000
FOSL,"Fossil Group, Inc. - Common Stock",NASDAQ,US,9000
FOUR,"Shift4 Payments, Inc. Class A Common Stock",N,US,9000
FOX,Fox Corporation - Class B Common Stock,NASDAQ,US,9000
FOXA,Fox Corporation - Class A Common Stock,NASDAQ,US,9000
